Loss_Train,Loss_Val,MCC_Train,MCC_Val,BAC_Train,BAC_Val,AUC_Train,AUC_Val,AUROC_Train,AUROC_Val,Epoch,Trial,CV
1.2303783651441336,"tensor(0.0144, device='cuda:0')",-0.004557986869697495,0.0,0.4968492863673304,0.5,0.4968492863673304,0.5,0.4968492863673304,0.5,0,5,0
0.7575001288205385,"tensor(0.0143, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1,5,0
0.7545329919084907,"tensor(0.0143, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,2,5,0
0.7529655853286386,"tensor(0.0143, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,3,5,0
0.7496237512677908,"tensor(0.0142, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,4,5,0
0.7477182429283857,"tensor(0.0142, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,5,5,0
0.7464440381154418,"tensor(0.0141, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,6,5,0
0.7458082661032677,"tensor(0.0141, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,7,5,0
0.7439655307680368,"tensor(0.0141, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,8,5,0
0.7432662174105644,"tensor(0.0140, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,9,5,0
0.7410989198833704,"tensor(0.0140, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,10,5,0
0.7380498917773366,"tensor(0.0140, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,11,5,0
0.73633030988276,"tensor(0.0139, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,12,5,0
0.7372890403494239,"tensor(0.0139, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,13,5,0
0.7348214648663998,"tensor(0.0139, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,14,5,0
0.7354323025792837,"tensor(0.0139, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,15,5,0
0.7292577000334859,"tensor(0.0138, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,16,5,0
0.7319782432168722,"tensor(0.0138, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,17,5,0
0.7322206860408187,"tensor(0.0138, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,18,5,0
0.7293636547401547,"tensor(0.0138, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,19,5,0
0.7290887767449021,"tensor(0.0138, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,20,5,0
0.7295588925480843,"tensor(0.0138, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,21,5,0
0.7264995239675045,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,22,5,0
0.7273685662075877,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,23,5,0
0.7281461050733924,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,24,5,0
0.7265466274693608,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,25,5,0
0.7263384461402893,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,26,5,0
0.7255303394049406,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,27,5,0
0.7240877272561193,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,28,5,0
0.7236041687428951,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,29,5,0
0.7204655641689897,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,30,5,0
0.722732556052506,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,31,5,0
0.722272926941514,"tensor(0.0137, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,32,5,0
0.7208231473341584,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,33,5,0
0.7252771314233541,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,34,5,0
0.723061116412282,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,35,5,0
0.7217289116233587,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,36,5,0
0.7216176707297564,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,37,5,0
0.7234352743253112,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,38,5,0
0.7219172539189458,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,39,5,0
0.7222219938412309,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,40,5,0
0.7226224197074771,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,41,5,0
0.7243199562653899,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,42,5,0
0.7227207962423563,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,43,5,0
0.7234826656058431,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,44,5,0
0.7227020598948002,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,45,5,0
0.7203787583857775,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,46,5,0
0.7192061115056276,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,47,5,0
0.7214372251182795,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,48,5,0
0.7196181770414114,"tensor(0.0136, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,49,5,0
2.0270235165953636,"tensor(0.0248, device='cuda:0')",0.03196804035048168,0.0,0.523763356850861,0.5,0.5237633568508611,0.5,0.5237633568508611,0.5,0,5,1
1.2780996095389128,"tensor(0.0242, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1,5,1
1.2446961365640163,"tensor(0.0236, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,2,5,1
1.2136725075542927,"tensor(0.0230, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,3,5,1
1.1847858559340239,"tensor(0.0225, device='cuda:0')",0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,4,5,1
1.1580021474510431,"tensor(0.0220, device='cuda:0')",0.0,0.01910932937095785,0.5,0.5013869625520111,0.5,0.5013869625520111,0.5,0.5013869625520111,5,5,1
