Loss_Train,Loss_Val,MCC_Train,MCC_Val,BAC_Train,BAC_Val,AUC_Train,AUC_Val,AUROC_Train,AUROC_Val,Epoch,Trial,CV
224.76163983345032,"tensor(1.5124, device='cuda:0')",0.0006279475993072993,0.08346616033708282,0.5004555439861844,0.5529392446633826,0.5004555439861844,0.5529392446633826,0.5004555439861844,0.5529392446633826,0,17,0
66.96342608332634,"tensor(0.9255, device='cuda:0')",0.058630317591907156,0.08893328487826094,0.531949436855979,0.5544499178981938,0.531949436855979,0.5544499178981938,0.531949436855979,0.5544499178981938,1,17,0
41.30833621323109,"tensor(0.7701, device='cuda:0')",0.051552996620276556,0.08631822474332088,0.5301939515575792,0.5530706075533662,0.5301939515575792,0.5530706075533662,0.5301939515575792,0.5530706075533662,2,17,0
32.521202594041824,"tensor(0.6818, device='cuda:0')",0.07498841629953897,0.09080917755180921,0.5440337576342165,0.5577011494252874,0.5440337576342165,0.5577011494252874,0.5440337576342165,0.5577011494252874,3,17,0
26.727734088897705,"tensor(0.5917, device='cuda:0')",0.09013299207160326,0.08792274391726654,0.5540842379022987,0.553136288998358,0.5540842379022985,0.553136288998358,0.5540842379022985,0.553136288998358,4,17,0
22.384250849485397,"tensor(0.5310, device='cuda:0')",0.07913992951113316,0.11482704582663181,0.5461360896622665,0.5739901477832512,0.5461360896622666,0.5739901477832512,0.5461360896622666,0.5739901477832512,5,17,0
18.777866661548615,"tensor(0.4745, device='cuda:0')",0.08261028620429564,0.11482704582663181,0.548171768707483,0.5739901477832512,0.5481717687074831,0.5739901477832512,0.5481717687074831,0.5739901477832512,6,17,0
16.02060203999281,"tensor(0.4271, device='cuda:0')",0.08280744259306956,0.13637344918978023,0.5494903037718701,0.5863382594417077,0.5494903037718701,0.5863382594417077,0.5494903037718701,0.5863382594417077,7,17,0
13.934725418686867,"tensor(0.3914, device='cuda:0')",0.0988673450261215,0.1339338923152064,0.5586042389009098,0.5830213464696223,0.5586042389009098,0.5830213464696223,0.5586042389009098,0.5830213464696223,8,17,0
11.989533953368664,"tensor(0.3629, device='cuda:0')",0.09714106571669873,0.1358228003709235,0.5573610508584538,0.5850246305418719,0.5573610508584538,0.5850246305418719,0.5573610508584538,0.5850246305418719,9,17,0
10.840310920029879,"tensor(0.3364, device='cuda:0')",0.10505959745241265,0.12641687731696763,0.561956823808802,0.575008210180624,0.561956823808802,0.575008210180624,0.561956823808802,0.575008210180624,10,17,0
9.604121835902333,"tensor(0.3215, device='cuda:0')",0.09159927966574179,0.12242528944580039,0.5537945582100872,0.5761904761904763,0.5537945582100872,0.5761904761904761,0.5537945582100872,0.5761904761904761,11,17,0
8.837909791618586,"tensor(0.3075, device='cuda:0')",0.09753247783234621,0.14042193989122423,0.5563279202897341,0.5884072249589491,0.5563279202897341,0.5884072249589491,0.5563279202897341,0.5884072249589491,12,17,0
8.315951153635979,"tensor(0.2880, device='cuda:0')",0.11174628385274417,0.11769419285298782,0.5660274851216155,0.572807881773399,0.5660274851216154,0.572807881773399,0.5660274851216154,0.572807881773399,13,17,0
7.552445288747549,"tensor(0.2824, device='cuda:0')",0.1114856991644009,0.123287449558199,0.5642848659049339,0.5794417077175698,0.5642848659049338,0.5794417077175698,0.5642848659049338,0.5794417077175698,14,17,0
7.172846371307969,"tensor(0.2629, device='cuda:0')",0.12998445031140404,0.15106627199629233,0.5759056489546486,0.5912972085385878,0.5759056489546486,0.5912972085385879,0.5759056489546486,0.5912972085385879,15,17,0
6.523975927382708,"tensor(0.2520, device='cuda:0')",0.12883138302189923,0.14935566738685158,0.5759761130308585,0.5879802955665024,0.5759761130308585,0.5879802955665024,0.5759761130308585,0.5879802955665024,16,17,0
6.168905673548579,"tensor(0.2461, device='cuda:0')",0.11621374217468797,0.14314610008997491,0.567364965989088,0.5839080459770115,0.567364965989088,0.5839080459770115,0.567364965989088,0.5839080459770115,17,17,0
5.734994272701442,"tensor(0.2392, device='cuda:0')",0.12866216201826627,0.13996102265580232,0.5753582193806597,0.5812151067323481,0.5753582193806597,0.5812151067323481,0.5753582193806597,0.5812151067323481,18,17,0
5.611033223569393,"tensor(0.2369, device='cuda:0')",0.11043538004860387,0.1459152363026709,0.5640049899468185,0.5911658456486042,0.5640049899468186,0.5911658456486042,0.5640049899468186,0.5911658456486042,19,17,0
5.261136557906866,"tensor(0.2265, device='cuda:0')",0.1309470748820992,0.15252339911525903,0.5755994331239467,0.5880459770114942,0.5755994331239467,0.5880459770114943,0.5755994331239467,0.5880459770114943,20,17,0
5.141336100175977,"tensor(0.2221, device='cuda:0')",0.10797296287236036,0.15252339911525903,0.5622393506550236,0.5880459770114942,0.5622393506550236,0.5880459770114943,0.5622393506550236,0.5880459770114943,21,17,0
4.727894420735538,"tensor(0.2169, device='cuda:0')",0.11232999859896348,0.12829106304755178,0.5649369313727819,0.5770114942528736,0.5649369313727819,0.5770114942528736,0.5649369313727819,0.5770114942528736,22,17,0
4.559813071042299,"tensor(0.2135, device='cuda:0')",0.12115242923026727,0.14813011733814566,0.5698149350135355,0.5899178981937603,0.5698149350135355,0.5899178981937603,0.5698149350135355,0.5899178981937603,23,17,0
4.4494968093931675,"tensor(0.2088, device='cuda:0')",0.13260200660425128,0.14935566738685158,0.576404678894447,0.5879802955665024,0.576404678894447,0.5879802955665024,0.576404678894447,0.5879802955665024,24,17,0
4.123913262039423,"tensor(0.2047, device='cuda:0')",0.1229441960313456,0.1415150779018833,0.5715792687895086,0.5819047619047619,0.5715792687895086,0.5819047619047619,0.5715792687895086,0.5819047619047619,25,17,0
