Loss_Train,Loss_Val,MCC_Train,MCC_Val,BAC_Train,BAC_Val,AUC_Train,AUC_Val,AUROC_Train,AUROC_Val,Epoch,Trial,CV
256.5072305202484,"tensor(4.7902, device='cuda:0')",0.00894321525745312,-0.0048488790835547945,0.5019809020723284,0.4992446633825944,0.5019809020723284,0.4992446633825944,0.5019809020723284,0.4992446633825944,0,18,0
250.08577024936676,"tensor(4.8123, device='cuda:0')",0.053289869818753076,-0.037543497719201575,0.5072661554437256,0.49448275862068963,0.5072661554437256,0.49448275862068963,0.5072661554437256,0.49448275862068963,1,18,0
245.0728131532669,"tensor(4.8286, device='cuda:0')",0.03626949771066197,-0.037543497719201575,0.5026511392679713,0.49448275862068963,0.5026511392679712,0.49448275862068963,0.5026511392679712,0.49448275862068963,2,18,0
245.52720367908478,"tensor(4.8286, device='cuda:0')",0.036083451517231205,-0.037543497719201575,0.5026290697058965,0.49448275862068963,0.5026290697058965,0.49448275862068963,0.5026290697058965,0.49448275862068963,3,18,0
244.4637449979782,"tensor(4.8286, device='cuda:0')",0.03613889073026861,-0.037543497719201575,0.5026360025055702,0.49448275862068963,0.5026360025055702,0.49448275862068963,0.5026360025055702,0.49448275862068963,4,18,0
244.7846093773842,"tensor(4.8286, device='cuda:0')",0.03609294769878087,-0.037543497719201575,0.5026296489564691,0.49448275862068963,0.502629648956469,0.49448275862068963,0.502629648956469,0.49448275862068963,5,18,0
245.25960862636566,"tensor(4.8286, device='cuda:0')",0.036023483197730924,-0.037543497719201575,0.5026218820861679,0.49448275862068963,0.5026218820861679,0.49448275862068963,0.5026218820861679,0.49448275862068963,6,18,0
246.95357739925385,"tensor(4.8286, device='cuda:0')",0.035925717143324154,-0.037543497719201575,0.5026124144768679,0.49448275862068963,0.502612414476868,0.49448275862068963,0.502612414476868,0.49448275862068963,7,18,0
246.86055678129196,"tensor(4.8286, device='cuda:0')",0.036083451517231205,-0.037543497719201575,0.5026290697058965,0.49448275862068963,0.5026290697058965,0.49448275862068963,0.5026290697058965,0.49448275862068963,8,18,0
247.7978377342224,"tensor(4.8286, device='cuda:0')",0.03580699166254814,-0.037543497719201575,0.5025982248590087,0.49448275862068963,0.5025982248590088,0.49448275862068963,0.5025982248590088,0.49448275862068963,9,18,0
247.2236486673355,"tensor(4.8286, device='cuda:0')",0.0359854179708621,-0.037543497719201575,0.5026195619220858,0.49448275862068963,0.5026195619220858,0.49448275862068963,0.5026195619220858,0.49448275862068963,10,18,0
244.8366546034813,"tensor(4.8286, device='cuda:0')",0.04095969814152039,-0.037543497719201575,0.502789628365567,0.49448275862068963,0.5027896283655668,0.49448275862068963,0.5027896283655668,0.49448275862068963,11,18,0
244.84380507469177,"tensor(4.8286, device='cuda:0')",0.03621359133375759,-0.037543497719201575,0.5026441339090504,0.49448275862068963,0.5026441339090504,0.49448275862068963,0.5026441339090504,0.49448275862068963,12,18,0
247.65731549263,"tensor(4.8286, device='cuda:0')",0.03590663216982522,-0.037543497719201575,0.5026112520220656,0.49448275862068963,0.5026112520220657,0.49448275862068963,0.5026112520220657,0.49448275862068963,13,18,0
245.93550026416779,"tensor(4.8286, device='cuda:0')",0.03615790315260137,-0.037543497719201575,0.502637163376646,0.49448275862068963,0.502637163376646,0.49448275862068963,0.502637163376646,0.49448275862068963,14,18,0
247.96720385551453,"tensor(4.8286, device='cuda:0')",0.036040569118705165,-0.037543497719201575,0.5026264532856618,0.49448275862068963,0.5026264532856617,0.49448275862068963,0.5026264532856617,0.49448275862068963,15,18,0
242.50250577926636,"tensor(4.8286, device='cuda:0')",0.02644872354688069,-0.037543497719201575,0.5016830992207516,0.49448275862068963,0.5016830992207516,0.49448275862068963,0.5016830992207516,0.49448275862068963,16,18,0
246.51081681251526,"tensor(4.8286, device='cuda:0')",0.036050119754226125,-0.037543497719201575,0.5026270361014546,0.49448275862068963,0.5026270361014546,0.49448275862068963,0.5026270361014546,0.49448275862068963,17,18,0
247.65459537506104,"tensor(4.8286, device='cuda:0')",0.03593048081671771,-0.037543497719201575,0.5026127045956541,0.49448275862068963,0.5026127045956541,0.49448275862068963,0.5026127045956541,0.49448275862068963,18,18,0
245.50116062164307,"tensor(4.8286, device='cuda:0')",0.036288526057697244,-0.037543497719201575,0.5026523033097432,0.49448275862068963,0.5026523033097431,0.49448275862068963,0.5026523033097431,0.49448275862068963,19,18,0
247.26907527446747,"tensor(4.8286, device='cuda:0')",0.004965017322854632,-0.037543497719201575,0.5003143991624533,0.49448275862068963,0.5003143991624533,0.49448275862068963,0.5003143991624533,0.49448275862068963,20,18,0
247.2650592327118,"tensor(4.8286, device='cuda:0')",0.03622309548740956,-0.037543497719201575,0.5026447147401151,0.49448275862068963,0.5026447147401151,0.49448275862068963,0.5026447147401151,0.49448275862068963,21,18,0
244.95754712820053,"tensor(4.8286, device='cuda:0')",0.03615790315260137,-0.037543497719201575,0.502637163376646,0.49448275862068963,0.502637163376646,0.49448275862068963,0.502637163376646,0.49448275862068963,22,18,0
246.3429012298584,"tensor(4.8286, device='cuda:0')",0.03616264871848955,-0.037543497719201575,0.5026374531005113,0.49448275862068963,0.5026374531005113,0.49448275862068963,0.5026374531005113,0.49448275862068963,23,18,0
247.72354876995087,"tensor(4.8286, device='cuda:0')",0.0359854179708621,-0.037543497719201575,0.5026195619220858,0.49448275862068963,0.5026195619220858,0.49448275862068963,0.5026195619220858,0.49448275862068963,24,18,0
246.50064158439636,"tensor(4.8286, device='cuda:0')",0.03606442294967195,-0.037543497719201575,0.5026279088348207,0.49448275862068963,0.5026279088348207,0.49448275862068963,0.5026279088348207,0.49448275862068963,25,18,0
246.98625457286835,"tensor(4.8286, device='cuda:0')",0.03614364836542979,-0.037543497719201575,0.5026362930200853,0.49448275862068963,0.5026362930200853,0.49448275862068963,0.5026362930200853,0.49448275862068963,26,18,0
246.58259642124176,"tensor(4.8286, device='cuda:0')",0.036069184624322265,-0.037543497719201575,0.5026281993493358,0.49448275862068963,0.5026281993493358,0.49448275862068963,0.5026281993493358,0.49448275862068963,27,18,0
245.7374382019043,"tensor(4.8286, device='cuda:0')",0.03609769127406317,-0.037543497719201575,0.5026299382862194,0.49448275862068963,0.5026299382862194,0.49448275862068963,0.5026299382862194,0.49448275862068963,28,18,0
245.4778391122818,"tensor(4.8286, device='cuda:0')",0.036148402978950146,-0.037543497719201575,0.5026365833366349,0.49448275862068963,0.5026365833366349,0.49448275862068963,0.5026365833366349,0.49448275862068963,29,18,0
242.65676629543304,"tensor(4.8286, device='cuda:0')",0.0365005069266337,-0.037543497719201575,0.5026725184781465,0.49448275862068963,0.5026725184781465,0.49448275862068963,0.5026725184781465,0.49448275862068963,30,18,0
245.33564567565918,"tensor(4.8286, device='cuda:0')",0.036148402978950146,-0.037543497719201575,0.5026365833366349,0.49448275862068963,0.5026365833366349,0.49448275862068963,0.5026365833366349,0.49448275862068963,31,18,0
244.5377733707428,"tensor(4.8286, device='cuda:0')",0.04105371873355669,-0.037543497719201575,0.5027986151639234,0.49448275862068963,0.5027986151639234,0.49448275862068963,0.5027986151639234,0.49448275862068963,32,18,0
244.60045111179352,"tensor(4.8286, device='cuda:0')",0.021722564225185415,-0.037543497719201575,0.5014852398817535,0.49448275862068963,0.5014852398817535,0.49448275862068963,0.5014852398817535,0.49448275862068963,33,18,0
248.73305022716522,"tensor(4.8286, device='cuda:0')",0.03593999909973787,-0.037543497719201575,0.5026132842407444,0.49448275862068963,0.5026132842407444,0.49448275862068963,0.5026132842407444,0.49448275862068963,34,18,0
246.4011778831482,"tensor(4.8286, device='cuda:0')",0.03621359133375759,-0.037543497719201575,0.5026441339090504,0.49448275862068963,0.5026441339090504,0.49448275862068963,0.5026441339090504,0.49448275862068963,35,18,0
245.60574078559875,"tensor(4.8286, device='cuda:0')",0.03617067269904168,-0.037543497719201575,0.5026415103364488,0.49448275862068963,0.5026415103364488,0.49448275862068963,0.5026415103364488,0.49448275862068963,36,18,0
246.23728811740875,"tensor(4.8286, device='cuda:0')",0.02158864823273201,-0.037543497719201575,0.5014732118078957,0.49448275862068963,0.5014732118078957,0.49448275862068963,0.5014732118078957,0.49448275862068963,37,18,0
247.59898674488068,"tensor(4.8286, device='cuda:0')",0.03583762695171435,-0.037543497719201575,0.5026035608980203,0.49448275862068963,0.5026035608980203,0.49448275862068963,0.5026035608980203,0.49448275862068963,38,18,0
246.0804408788681,"tensor(4.8286, device='cuda:0')",0.036073943275209,-0.037543497719201575,0.5026284896658854,0.49448275862068963,0.5026284896658854,0.49448275862068963,0.5026284896658854,0.49448275862068963,39,18,0
246.6728607416153,"tensor(4.8286, device='cuda:0')",0.036069184624322265,-0.037543497719201575,0.5026281993493358,0.49448275862068963,0.5026281993493358,0.49448275862068963,0.5026281993493358,0.49448275862068963,40,18,0
246.9833037853241,"tensor(4.8286, device='cuda:0')",0.03612936638346868,-0.037543497719201575,0.5026354208818326,0.49448275862068963,0.5026354208818326,0.49448275862068963,0.5026354208818326,0.49448275862068963,41,18,0
248.71241760253906,"tensor(4.8286, device='cuda:0')",0.03583762695171435,-0.037543497719201575,0.5026035608980203,0.49448275862068963,0.5026035608980203,0.49448275862068963,0.5026035608980203,0.49448275862068963,42,18,0
246.50998723506927,"tensor(4.8286, device='cuda:0')",0.040994059317904244,-0.037543497719201575,0.5027914870282127,0.49448275862068963,0.5027914870282126,0.49448275862068963,0.5027914870282126,0.49448275862068963,43,18,0
248.09594058990479,"tensor(4.8286, device='cuda:0')",0.035887498609373375,-0.037543497719201575,0.5026100863900722,0.49448275862068963,0.5026100863900722,0.49448275862068963,0.5026100863900722,0.49448275862068963,44,18,0
247.19203984737396,"tensor(4.8286, device='cuda:0')",0.036023483197730924,-0.037543497719201575,0.5026218820861679,0.49448275862068963,0.5026218820861679,0.49448275862068963,0.5026218820861679,0.49448275862068963,45,18,0
